achievement_count,athlete_count,athlete.id,athlete.resource_state,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,manual,map.id,map.resource_state,map.summary_polyline,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,start_date,start_date_local,start_latitude,start_latlng1,start_latlng2,start_longitude,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,average_cadence,average_temp,average_watts,device_watts,gear_id,kilojoules,location_country,max_watts,suffer_score,weighted_average_watts,workout_type
0,1,16188172,1,4.0428,0,FALSE,FALSE,5.3075,5798,133.9,128,44.05603,-123.068544,216F551A-D355-4BEC-8170-81E23B28CB1D,FALSE,FALSE,FALSE,FALSE,FALSE,4531987373,7,FALSE,a4531987373,2,sr{kG`zcnVIFMBCEBVFVD@@LTMRBPIP?PEXi@FWLS?QBQJUBADQLQTi@LQDANM\e@JGV[PGXSF@PMLCJKBGRIHKBQPOHWHIPe@RYDWNSDMLQPi@BM?OHUD[FO@[FWBm@BM@QR_@Hc@Be@Je@Ba@DW?g@H]?SD_@AGKwAGM@[CY?QE[@YCE@SGYCgANy@?]N_@@[VaAHc@L[De@N]Dm@HW?_@Da@Ae@De@Cs@CQ@WGgA@OCc@@_@G_@AULwAKu@NQBQ@e@F[A]HiAF]Fo@AWBY?[Fw@Po@JKJ_@p@k@LWLQTO\_@PYDA\m@`@[JEF@n@]P?PIPCj@WJ?NCd@KHILCLQRi@@QHQF_@D?@ODCFKF_@?c@KcDMcADPBZHEE_@@IGWImAKOMYGy@KUAOIM@G@MXe@PKLQPENMPABCJ@FKD?DOHMJE?QFWA_@Tu@ASFk@?WLk@?[Jo@EK?QDENe@?sAAGBq@CGDCB@DAHKEy@CGC@BMHIELIJB|@GH@DAFIXCVDTCVBh@CTAOISDL?FD@?FKf@AXF\?P_@~@GbBK`@EJEd@OXAPBDAFKFEJWBMAUJKHQVWL[l@@TNZNb@DXRXHVBb@C`@FN@LEhA?NHf@G~@Fd@Ar@ITMLANEJK~@M\c@f@U@WK_@REAIL_@FYLa@DUNMRi@`@]`@QNSTQN_ApA_@XY`@St@CP?^Gh@AnAUbA?NGb@?h@KpACr@@d@Gf@?\Cj@@d@DX?d@Hb@AXBd@Ab@Dj@Ax@G\C`@G\C^Qz@Ut@a@t@Qv@Gn@ExADbAF`@?bAJj@F|@JDANHz@AVNXHl@FN@\CFCFQLOZE?EDK^_@ZE`@O^CZKRGb@Qd@Kt@IVI`@]x@Qj@OPMZOTUj@e@d@]NUNe@Nm@n@SH_@h@[l@Ut@S^GVBFAFOTAHOVSHc@DWJYAKa@?QDA?H]K]YEAFFDCKD?ID@,8.64,4727,Patterson Slough Paddling,0,0,FALSE,2,2020-12-28T22:59:34Z,2020-12-28T14:59:34Z,44.055629,44.055629,-123.068642,-123.068642,(GMT-08:00) America/Los_Angeles,11.3,1,FALSE,StandUpPaddling,4842093934,4842093934,-28800,everyone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,1,16188172,1,5.7096,0,FALSE,FALSE,6.5149,5189,146.1,131.3,44.036879,-123.070094,DEF40222-366A-492F-9D3E-2D432C9A6E20,FALSE,FALSE,FALSE,FALSE,FALSE,4541187997,3,FALSE,a4541187997,2,i|wkGpgdnVEa@DFD@BNBEDA@JD?DDCEIAE?CFDPCZEVBd@Cf@DPHHt@Cj@@b@DLCV?d@DRCL@LCL@XAPBXAXFj@GL@LFjAAN@ZIVARBDD@PExAJvBChA@r@Ct@Bb@IpB@z@FlAGz@BZ?hAB`ACdA@~@CfADnDClABlBIjEBZCh@D\B|DE~A@xBClC@hABH\P@F?tGB`@BDD?VMDE@QCo@BSDCr@AVBZHz@?LMFYCuA@{@AcBBk@VWd@i@?YJWNOPILCh@?lAEb@Bn@RDXD@RDf@?ZBZPZDf@MfAOXOX]JAVFv@n@VLX@`@HrAd@TBTAlAo@f@Q\QXKRC\@Rf@LR@HQz@@v@E\Av@O^Gb@LxBG~CHh@G|@@d@Cv@Hp@BtDAXDd@?rAIpC?ZELEBo@@iBCQBYC{@Be@AE@AFAh@BDF@NV@GCOJBCDANCAED?PCIIJCYD@@EHBKCEBDLAFI?BFD??FCBM?CF[Pg@AEHYAe@GU?OOE?CEEAO@ECE@FN?FCDE@KCM@]AY@C@K^EF[?q@EUBE?E?@HGBSJQDQNUBIHMQGAK@KLYACTF@CDCEBGAN@DDC@GMc@BEBD?ICIGJg@FGCAIBSCGUEE]EE]C]D_AGcAHeCCUFKFO?QDCSFwAAcADi@E}@BcAIaC@SDW@}@Aa@Bc@@gACe@BUCg@C}CBwBEqA@wBCcA@mAEgCD_BCUFaEAu@ESDeCE{BFmA?mA@o@EYAa@?cABQAIEIWKCG@oACWBaBAkAKGOQUc@_@aACUOe@c@i@SKYICEJ{AA}@Ba@CmA@e@Ec@[k@AIAiBBo@Ew@K_@]CsAWODa@?KOA[DYAgACOQ]IW?K?PEBSCa@Jm@AWI[@QFO@GW?q@IMIWJVMMAGD?RLEBKEQHCEDC?GG?BCJEIAE@AFFBJS@DCLGCAIE@AHMJLDDED?EBAFBGD?GACBJ@LJK@@OFC?GKID@CIKGDAHHCA,13.68,4109,Rainy Errand Adventure,0,0,FALSE,2,2020-12-30T19:47:19Z,2020-12-30T11:47:19Z,44.036699,44.036699,-123.070806,-123.070806,(GMT-08:00) America/Los_Angeles,20.6,1,FALSE,Walk,4851836744,4851836744,-28800,everyone,NA,NA,NA,NA,g6446604,NA,NA,NA,NA,NA,NA
2,1,16188172,1,11.620800000000001,0,FALSE,FALSE,7.6429,3345,146.8,129.2,44.036931,-123.070076,AC6C235E-6B26-4DD9-9935-1C19B3527094,FALSE,FALSE,FALSE,FALSE,FALSE,4546287442,4,FALSE,a4546287442,2,y|wkGzbdnV?f@EOAYC@EDBPCBL?DAFO@m@AOCEOKg@GmA@uACqB?y@AYBwACqDBmCCQ@wAC_DFsACOBqJMO@qAEqA@IDGHAJ@`@?fECtCBX?TCvCBrBEvBHbBC|@?x@FtBEtB@f@EjFDf@?RCzBEXAVBHAh@C\CdC?|AFhBCvCBJCl@GBCPCv@@X@zADP?tBCTHlACrA?n@EtBDr@C|@H~A?dADN?PAxBDb@?j@EnBAL@`@EtBBrAAfABv@?z@CN?lACF@NANBrCAj@DvACHCDM@gA@?IOGC?@LBDJEDBPK@UEBE_@DIJHL@HEDOOMIEs@sASA~@vCBDHGCEYCBER^D@Ej@OQHDM@ECAK[UXG@GAFIBKEHEDBDCDB?FF@FGD?FLD@ED]Ma@@BGFBHNGEM?CBFHF?DC@EMCBWL@BECEE?CI@QD^CJOHHAJFAHIG?KBSHFDAFKD?DDG@GHAFg@UEBCDNFBE?JE?F@BDD?IAJABDCF@GBAMNAV@F`@IVBd@MJw@@oAJWIgB@a@?cGBMAS?_BDs@IWEs@AFIBD@@GAFE@?OEMCNAI@GHAHID?a@BCJBf@LXAJS^ADL_BGBCRCDBE?S@GHVF@BCF[?FCLEAIHECFk@@NFKAIHHASCCCF@FEOD\EX@DBIAGEZAIG@CEBECEBAH@DCAG?TBBDG?Q@FEBIC?GHFBPEIIDKID@HMR_CB}@@kBB[?{@Bk@CuCDcBEa@@Y@yAEOAaCC]Ba@@oCDgA?HD}DAkAB]QU@k@GOAc@DUIK[EmA@_@A]BQE@EBDHBh@DAHDAHBp@Kr@@HCLQDWCgEBiACcADm@?_AEm@AmBDeABWAo@DkCCoBBQAWBi@A_AF{@EeB?{BDiC@gHBq@?m@GW@SBQRSHAv@Jx@?`ADJEJ?X@nAEFDf@APBxAErAD|BAn@D`B@lAKv@@xACrAHb@Ex@@LAT@LENAz@Bb@?`@Gb@@PBb@CL@n@Gj@BVCR@FFN@JHDF?p@GFO?HJPC@GE?MDE?GLBESGKOH@HJ\NECCIOMHGKB,40.32,2368,Bike Shop,0,0,FALSE,2,2020-12-31T20:40:10Z,2020-12-31T12:40:10Z,44.036779,44.036779,-123.070055,-123.070055,(GMT-08:00) America/Los_Angeles,25.1,0,FALSE,Ride,4857267731,4857267731,-28800,everyone,NA,NA,50.8,FALSE,b7534947,120.2,NA,NA,NA,NA,10
0,2,16188172,1,5.7564,0,FALSE,FALSE,6.8393999999999995,5030,146.1,131,44.036878,-123.070144,48860903-1E8B-4752-83D6-37E7F0B79AAE,FALSE,FALSE,FALSE,FALSE,FALSE,4551249795,1,FALSE,a4551249795,2,u|wkGdcdnVPFDDALWAFA?JE\Dj@Fj@CdAFl@FJ?~@DNIdBA~B?NBDT@TF^G`@DCIDCjARXCN@ZEL@f@ATBh@A`@BDB@DD`@HVBd@Ez@FtBEl@@XEBFh@GX@l@CV?V?f@Fj@@^CbA@tADj@CbCBV@P?hACxBDdCEl@@Fz@@^Fd@A\El@@BBBN?HCNFx@@tAGpBBp@?`EEt@?v@@`@Fh@Aj@DvA?nAEdAGf@@|@DL@bACd@?dDAPDxBBDD@REP?^OXITOl@aAZaAl@iAVOtAeAfAoA^g@\s@j@{@Xm@LOdA{@d@STOjAQv@e@b@Uh@QHGHKHW@e@FUX]\MT@^JLCh@Tl@LRERKTEJEHKl@Qb@Sr@MP@FBJVRX@HM|@?R@NAPIh@QXEjAB~@DfAAnCFpACf@AhBBX?vABXCZAPFPA\EV@VCrAFrBARMh@In@@RH`@?z@DP?^@HAtACPA`@FpA?h@ADMHCF?ZEJEB_@DQAUGQ?G@ELG@g@Cu@BCBW?W@EBADE@EIMCDECGC@HG?GBDDVNFDAJSBB?GKAKBMAGHMILFE?@FAGXHDCBDD?HK?IKCBDFAADL?@GDACBBE@S?m@AIOKCY?]Le@BQ?sBAc@CE?KFg@?[FO?GPQHo@DMDMJEKE?YECQHOCYQG?MJO?w@o@IUCU@m@Ac@Dq@C}@?YAGMCo@Bm@C_AWWY_@QKDUb@IFg@L{@HWDS@aAMw@Uy@OM?m@NeAd@c@Aq@Eo@@OJUTq@ZqA^WIKYKGAEDaGCcDBo@?e@CQB_AA_AAO@g@AQBM@_AGU?U@oE@u@Ay@BaHCoDBuACa@Do@C[CqADgBEs@@aAA[DW?o@C_@?i@CSBk@?_CAEMCE?CDG@SCYKIKI_@MWQQUO_@KEEAiAFO@OC{AD}@Cg@@g@AOCGSUAISBa@A_@Bc@C_A@EAAEKKAEE}@B_@AGKQ?yCDwAEcACGSBSAc@M_ALg@GAI@m@CG[UKMC?,16.56,4278,Rainy walk to PetSmart,0,0,FALSE,2,2021-01-01T21:26:58Z,2021-01-01T13:26:58Z,44.036752,44.036752,-123.070104,-123.070104,(GMT-08:00) America/Los_Angeles,20.6,0,FALSE,Walk,4862535886,4862535886,-28800,everyone,NA,NA,NA,NA,g6446604,NA,NA,NA,NA,NA,NA
0,2,16188172,1,4.6080000000000005,0,FALSE,FALSE,2.9344,2694,162.2,141.2,44.036895,-123.070118,568C68CD-F294-4233-BC87-4B370EBF24C2,FALSE,FALSE,FALSE,FALSE,FALSE,4562576956,1,FALSE,a4562576956,2,}|wkGzbdnVFp@AFKHAFDMIi@?GDCBG?e@M@AFE??GCGKCQD_@@a@EYDYC[@IGCGIi@a@?@ORu@@g@Es@Lc@Gk@?SFKfABLCZ?VBDALDF?BEB@RZP\X`@\RRZHFVBd@JR@JAV_@VQV]TOZc@j@k@LARIb@Kn@Gp@BJAf@@JBRXLCBH@G\Bd@KP@jACF?BDFtA@TEv@FrAAt@AHCDYGa@@sCEUB_AE{@BgAAYBKAM@s@GKBEBOZMDwACi@@WF[?ITAZCFWCIS@ID@DDDLDp@LNBb@LR@HBBJ@?F@GDFEAEBFKAGBGDCLP?H]OE?CDC`@@f@Eb@@RCZ@HBBCbA@rD@DDBCF?bBEz@B\?xAA`A@b@Gx@Al@DdCAFG@QCi@Dq@C_@BaAAF[?k@GUAN?a@DMEO@GFs@CaA?{@Bi@Ca@BsAEuA?k@FmAEyBB{@AcB@mBBEJ?RFtAERBTAP@DAEuAGWE?,7.5600000000000005,2293,Walking the cat and dog,0,0,FALSE,2,2021-01-03T18:44:42Z,2021-01-03T10:44:42Z,44.036795,44.036795,-123.070058,-123.070058,(GMT-08:00) America/Los_Angeles,37.8,0,FALSE,Walk,4874478122,4874478122,-28800,everyone,NA,NA,NA,NA,g6446604,NA,NA,NA,NA,NA,NA
6,2,16188172,1,19.238400000000002,1,FALSE,FALSE,28.9806,8364,156.5,117.5,44.03695,-123.070181,4A5AA9B7-439E-4C4B-A29B-8E1FDA9E6575,FALSE,FALSE,FALSE,FALSE,FALSE,4563234446,5,FALSE,a4563234446,2,c|wkGfddnVK_@JOIGFk@Em@JeASgA@i@Oe@sAmB_@mAIm@DuBr@qGn@eKCqAQaAa@s@a@WwDZmGeDm^AsDm@[X]|@eD`Ls@|LeFqAu@TOd@InAk@jDQpNqD@q@`AO`AIxCHbAz@`CHz@K|EWv@uAjBk@jEc@bAs@v@Ol@AtAFr@xApAJb@QX}@FSn@Cd@NhA?h@iBlMH\h@BLN@jAQpB@j@Xf@EVo@lAk@l@qBrEiGlMc@p@GVB`@b@b@^c@Do@Ei@]a@cIeBoEyAmA_AmBiAUAmAF_@PS^Q|AQl@y@tBeAt@[p@aBpHs@vABdAPbAMx@Q`@o@j@qBnH}@fC]tB@pDyAzDg@lBi@fCOfCSdAqC~HOlBiCxKMnCcAhD]|C[z@]nDXxDMpEJ|@?vC_@|D^nEEr@]r@_CxBqA`C{Dx@q@^cAlAWG_@i@s@_BsBsDOG[PeBzDyD|CsAG}AuBg@SiBLcEfAqAGUMeAqB_Aw@wCeAyAQ]Je@f@WbAtApHBnAM^SLaCe@iBKqA]wCL{Gp@}BEuFbBwCpAcLvHmAn@aAbAkFbC}BP{BUaBP}Ic@mFuCkAkAcCaAgAy@a@o@MaBmCeIuCaMqBkFgA{Hm@aFw@uBaBwBk@kA@k@~@w@\q@nEsL\sCF{BImBQ_AsCaI[wBHoAwE}D}U{WyEaFkA}@sCeAmBUkCCo@LEVJHxCSfCLrD`Bv]``@jDtCx@\d@BVc@zCkLJaCHmNR}At@qCLwBSaGJ}ISoAq@wBIoGFgAt@iBLsAOkWCiTF}J?_MGcPFwIPU`^Evi@k@r@FxD~AtMvGxi@NdADbA\`An@hNvNlBzBfCrD`EjHbFvNhBbIx@lBh@d@dCz@vAz@pKpI~ChBxI`I?vBH`Ef@MGHFADj@OLN[W@JFGCHMIEJOINBLJOOBNDILDCQOHAEEFPISHESCCR[HmAEGYBiBZaBNc@dAi@rA|@XDb@d@zDxAhK`CPb@?l@e@hAg@[FaAfAaCf@i@dKiTY_B`@wA@}AM]k@EMSlBeLFcAQgBZ_Az@OLQ@]Wk@gAaAK]@gBH_@vAwBj@kEVo@|@eAZkAFu@E_Ew@eCQiBFuBRy@T[x@a@nI?jFZ~Ca@fCExRG|JNH|@Kd`@FdL@`OSPaXCcGCSQN__AZS~HHtEKvGNrYKn@RAx@k@H,39.24,5423,Bikes and beers with BAR,0,2,FALSE,2,2021-01-03T19:50:34Z,2021-01-03T11:50:34Z,44.036668,44.036668,-123.07028,-123.07028,(GMT-08:00) America/Los_Angeles,99.6,1,FALSE,Ride,4875176459,4875176459,-28800,everyone,NA,NA,81.9,FALSE,b7534947,444.3,NA,NA,NA,NA,10
146,6,16188172,1,28.828799999999998,5,FALSE,FALSE,41.2896,5156,31.4,8.6,51.502475,-0.138932,zwift-activity-721333127380446512.fit,FALSE,FALSE,FALSE,FALSE,FALSE,4574545672,3,FALSE,a4574545672,2,}ukyHtzMbEJp@^j@x@H|@CbF[bDInDtAjF\hEgAhSmApPuArI{BhSaAtOWlYz@zNBrZGva@X`Hl@tHrAjIpAdGj@pBvAjD|BdE~DzCjDjBb@~@?v@iDnYi@r@c@WuJiV}B}Gw@aDMEGP|AhGtHfSHn@@|FZR~Aa@^BTb@d@tB`APdArAt[~dAB~@UpB?pEy@lp@Ld@HOBm@AeGn@wb@B_KLm@X_@~ACZQbDoDR_AkD{s@j@sR@yCHc@TYbHDtEkA`EMjKwAtDSfJE`BZvAr@~JnItAvCdBjFzAlCxBjBrEhCdAzAh@hBp@pE`Ed`@RxDCvDcBdQg@hHa@jLBpLOpB]tAmQh]uGlLaJjB[WS}Ak@Wc@`@BfCa@d@q[nFO^L`DCv@]`@mAh@OXIp@BpAy@lH}@xD]l@c@Tg@OcCgFmFyGoAoC{@eEs@uFk@gNy@gKo@gFMyJQuCYcBuC{IwDwHuKeXcD{IIq@Pk@hEsDbHcHGu@_CyHcJg^AaBt@}MNk@\Mp@n@hBnF`Y~~@Bn@UpBEzJu@bh@@xBNPHyKh@w]HsMXu@XQpABXM`DmDVcAkDws@n@eXVg@VIlGJtEiA|DMtKyAtDSlJCfB^dAj@hKxIhAbCnB|FxAfCpBfBfDdB|AvAz@|Bv@xEhEta@NnFOjD}BjWe@lLBtMQpB_@nA{Q|]eGrKyIjB[Oe@sB_@I_@RBbCGX[ZgFn@qTfEIl@LjCE|@UX}Az@Mr@@zA_A~HgAbE[\a@H]SsCyF{FqHi@oAw@mD_AmHa@{KaA{Lq@eGUyLs@yEkCwH{D_I}KuXwCkI@m@NWlEwDrGkGJYCa@aCaIcJ{]EwBt@wMHe@VSXD`@f@Zv@r[|dA?x@UhBAjGw@tk@?~AH`@HCDg@@mIh@w]HqNh@eAlBGbDkDTa@Fm@iDcs@h@mS@mCHk@VY`HDvEkAfEMfKwAxDSdJCtAVrAl@jKzIrArCbBdFzAnCxBnBpEfChA|Ah@hBj@rDpEvb@JvCCrCkClZc@hLBlMOlB[nAaJjQ_OhX_JpBc@_@SuAYU[@WZBhCW^}[vFMf@JbEQb@mAf@]d@GlC{@lH_AzDe@l@a@H_@UqCyFwFiHm@wA{@}D}@mHa@uKsBcUQ_Lo@wEiCsHcEsIaL}XsCeIA]Pc@rMsLZo@kNci@C}A~@iOVW\Hv@vAxY``A,49.68000000000001,5156,TDZ Stage 1: Longer Ride,0,48,FALSE,2,2021-01-06T02:01:04Z,2021-01-05T19:01:04Z,51.510874,51.510874,-0.076107,-0.076107,(GMT-07:00) America/Boise,134,1,FALSE,VirtualRide,4887042240,4887042240,-25200,everyone,NA,NA,119.7,TRUE,b7534947,617.1,NA,504,NA,130,NA
0,1,16188172,1,26.362800000000004,0,FALSE,FALSE,25.036900000000003,3419,100.4,-6.2,-11.642702,166.949642,zwift-activity-722185295225570720.fit,FALSE,FALSE,FALSE,FALSE,FALSE,4580295234,2,FALSE,a4580295234,2,py_fAevbz^kAiAqCi@s@kAoBoHDgAp@aDAu@kBuDIw@x@}@tCBVi@LyDd@i@r@IrB^xBfAZf@FpBnAPd@\B^cA~BNr@j@`@nBFtEa@nAaAz@uA?u@_AaBIkAZo@zBcBXgBKgBkBgFuBwBcCaBMoAd@mCf@iAb@a@bDcAz@uALyASkBc@{@iCcCUm@`CmCUaBDo@pIiTZyAJkBKmAk@aAiFeB_As@aAoBKmB`GkMvAsEpCo@zBr@jACz@m@|AwCpCEnA_@l@g@d@_BAgBaDkFNm@l@o@dBa@rAx@fEhHpAdAp@A|@u@zAyEf@ErAb@l@j@Nh@ItCLh@vCjBFx@Ob@kChAc@bACpKuApRl@dBxCdD\`BlGv@`M}C|@Lh@l@^vBZtEPxJ_@pAeB|AK`BZnFp@pB|Ar@nCIpAn@rDf@dBtAd@vCl@n@d@Jd@Q^o@|CiJn@g@j@?vBlAV`CNV|CBhARt@x@t@bBZtDa@lBkA`AkJ~Eg@v@YjCsBz@uAtBFdAp@fB`Bz@LpB|@dBc@jBgBXQv@b@VxAIRf@Wf@kAx@yCn@s@h@i@vId@jCjAdDxEhFQlHb@pBdANdEoApCqAhBkBb@NtB|BpAAXk@?}@uBeCB_CmAmBZuAb@O`CBpBgAvEyArL{AvCGvDRvDl@hDbAhDhB|DxClDlFw@zF]hAJ~@Gr@a@`@oBb@k@`B}@lAAl@fAzAGr@eBl@w@z@aAi@_@?WV?^h@dAEp@q@v@c@zADzB\lAEl@oExCg@xAFz@l@xAbBv@J`@CbAWl@eAfAcC\iAxADlDClDg@~C}AvBq@xCqDpBw@rC}CfBgC`F[Rs@?}PsDsFeB_@e@SkAr@qG[y@[Qw@b@s@rA]vAI|Bk@b@o@c@GmEg@q@y_@}GI_@FsKdAkCrAsF`@uDDgOSy@_@UeCLk[vIyH|@oAKeAi@eEsFkAaAsBm@yBBgBh@}AhAqCjGgA`A}EbAaLpAeGlBuBpBiAvCQ|ABpBlAnKoBh@SZJp@dCfBZ~@e@x@_G`EeArAShA@jAx@vDnA~BfCrBhCrA~FbB~Az@fAbBbCzGp@x@r@RzCk@HWMq@|@y@Wi@cBq@BcB}AeADo@f@w@v@S`@Hv@fA^~Ax@LnAjApAm@xA}AMm@uBsAa@_BHy@,68.4,3419,Watopia,0,0,FALSE,2,2021-01-07T06:10:54Z,2021-01-06T23:10:54Z,-11.636882,-11.636882,166.972036,166.972036,(GMT-07:00) America/Boise,174,1,FALSE,VirtualRide,4893070875,4893070875,-25200,everyone,NA,NA,124.5,TRUE,b7534947,425.8,NA,576,NA,135,NA
0,2,16188172,1,5.0112,0,FALSE,FALSE,2.3809,1931,164.7,140.9,44.036833,-123.070153,BF68CC41-F27C-4244-9ACD-028A53A82BB4-activity.fit,FALSE,TRUE,FALSE,FALSE,FALSE,4585102857,3,FALSE,a4585102857,2,a}wkGfcdnVBIIAABCEBBCDNFDHKIIADEJF@HTR?TEh@Bt@Ih@ARDx@TANEZ?XFLFBAGa@DqAIg@KMW?GDAGj@?LBRCNLHGLC`@BB?DHAXHL@VF\GXKNB\ANBDD@TEL@JCZDf@AZFjBGVF`@AVFX@b@EHEv@AJKjATL?TBh@Ct@HJOXGt@LNE^@j@GJ@FEXALBRJXAd@L^OR?LGH@FAPDPIPUNAHEJ?DDT@@DIEACASIQDYAGEGEQ@SFGAM@m@@CLCDBD?CUF?JDBRAHBGJDN@DGCGDHSAGEEWIIC?KHICEIEa@Ma@MEUOIMEBMOo@A_@DYIk@@[E}@?QCc@B]GQMi@EUDLBE@OAIE[HWEy@H_@EKCe@?[CUHK?{@K]G]@KFYB_B?SD]A_@Kg@HKFY?EBg@OO?SHk@Kg@DQ?KEo@BK@DZCPEDO@CB?BDFDC?@ANGP?CBDC?AKDCKEE@BAC@?LID?BHBHCIDDDFE?I@?,10.08,1711,Afternoon Walk,0,0,FALSE,2,2021-01-07T23:17:59Z,2021-01-07T15:17:59Z,44.036811,44.036811,-123.070115,-123.070115,(GMT-08:00) America/Los_Angeles,29.4,0,FALSE,Walk,4898099745,4898099745,-28800,everyone,NA,NA,NA,NA,g6446604,NA,NA,NA,NA,NA,NA
10,2,16188172,1,27.234,0,FALSE,FALSE,11.5901,1532,39.8,-6,-11.645024,166.963473,zwift-activity-722832105599804128.fit,FALSE,FALSE,FALSE,FALSE,FALSE,4585100041,4,FALSE,a4585100041,2,ti`fAua~y^s@i@cAg@aEiAcBm@_B}@iAu@u@o@u@eAs@aB_@wAOgAAy@Be@Hc@HOR]d@e@dAy@zBuAz@o@X[JOFQ@QASO_@YY_BeAWUG[?OFKJGXInBQrBCjABNBJFDN?^I\MZGLKHM@MAYKIGCYDsFBm@DWL_@NUHEJ?FDJLHPb@`Bt@bD\hAV`@f@THJP^APGPs@dAKXEPCd@?d@@d@Hh@?HCJGHgA^SJOPM`@Gh@GfA@xAFp@HVNRVHX?\Er@S`Cw@r@SbG}@fAM~AIhA?n@DzAXhD`ApKzBFNIt@@b@DPHLJLNHp@XLJl@`BNF^K`As@N?LDJHRTp@xAd@z@VXRLJBJAJENSTm@j@sBTm@R_@RMV@`@R\XjBxBRPb@Td@LXBXC`AOXCJDPPBLALMTKFM@i@G[?g@HKDGL?LDJJFf@LHFDJ@LCJIH[H[C[Ic@YMG_@Ck@BaAXa@NYTe@x@YX_B`Ag@`@]`@Q^[dA[zAc@~CMlBCrA@v@b@jGFdBAx@EdAK`AO|@]rAWn@eBpCoBzDa@h@y@d@[\Qd@U~ASt@W`@s@j@m@\}@^q@P[Du@?sAQw@E[De@NMCGI?MFGn@Y^GtAKJCHGBI?MK[IKUMQAm@LyD|AK@WAa@OSMYYqBcBEEESA_@Bm@D_@HSHIJAz@CJKFO@a@CcAL}@A][uCI[IKSUWO[IO@YLa@XMBi@?M@KFOV[`AGJYL[F]AYKOWQg@a@aBs@uACM@]Ru@j@gANSr@k@PSJYJ{@LUn@m@HW@ME[Ok@_@y@kAcD_AqC}@{CWkAEo@@ML[Za@XOf@If@Bj@RZVv@~@TJJ?RIHUAUGW]i@Yq@sA_Ek@gA]c@e@]}@c@{EsAuAk@i@W{AaAq@i@i@k@m@}@w@qB_@eBCQAcABa@Lo@P[RWl@k@n@e@bC}Al@c@h@i@J[@[CMMYc@a@_BcAKKI_@?OHMJGZGdAMFKBMA]a@uDg@iDGmBHkAZwA\{@l@_Ah@i@z@k@tAm@vAc@xA[hAQrJgA`BWfA[r@a@Z]`@w@nAkDXe@n@k@bAo@`@Od@K`@G`@Cb@?d@D,56.519999999999996,1532,Watopia with Steve ,0,5,FALSE,2,2021-01-08T03:35:24Z,2021-01-07T20:35:24Z,-11.639468,-11.639468,166.948274,166.948274,(GMT-07:00) America/Boise,63,1,FALSE,VirtualRide,4898096812,4898096812,-25200,everyone,NA,NA,134.5,TRUE,b7534947,206,NA,578,NA,145,NA
